action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
Fadeaway Jump Shot,Jump Shot,493,21100125,33.9283,-43,116,-118.3128,0,4,0,2011-12,17,12,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-01-08,LAL vs. MEM,MEM,18303
Jump Shot,Jump Shot,181,21100141,33.8573,102,187,-118.1678,4,2,0,2011-12,31,21,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-10,LAL vs. PHX,PHX,18315
Jump Shot,Jump Shot,296,21100141,33.7973,125,247,-118.1448,6,3,0,2011-12,9,27,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-10,LAL vs. PHX,PHX,18324
Turnaround Fadeaway shot,Jump Shot,360,21100141,33.9103,-79,134,-118.3488,1,3,0,2011-12,30,15,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-01-10,LAL vs. PHX,PHX,18326
Jump Shot,Jump Shot,492,21100141,34.0443,-125,0,-118.3948,1,4,0,2011-12,10,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-01-10,LAL vs. PHX,PHX,18334
Jump Shot,Jump Shot,15,21100151,33.8173,114,227,-118.1558,9,1,0,2011-12,34,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-11,LAL @ UTA,UTA,18336
Jump Shot,Jump Shot,171,21100151,34.0433,162,1,-118.1078,5,2,0,2011-12,18,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-11,LAL @ UTA,UTA,18344
Jump Shot,Jump Shot,209,21100151,33.8763,-98,168,-118.3678,0,2,0,2011-12,59,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-11,LAL @ UTA,UTA,18346
Jump Shot,Jump Shot,215,21100151,33.9963,95,48,-118.1748,0,2,0,2011-12,23,10,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-01-11,LAL @ UTA,UTA,18347
Jump Shot,Jump Shot,274,21100151,33.8723,-119,172,-118.3888,6,3,0,2011-12,31,20,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-11,LAL @ UTA,UTA,18350
Fadeaway Jump Shot,Jump Shot,283,21100151,33.9643,-128,80,-118.3978,5,3,0,2011-12,27,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-01-11,LAL @ UTA,UTA,18352
Fadeaway Jump Shot,Jump Shot,508,21100151,33.9663,-65,78,-118.3348,0,5,0,2011-12,51,10,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-01-11,LAL @ UTA,UTA,18364
Jump Shot,Jump Shot,23,21100169,33.8243,-4,220,-118.2738,8,1,0,2011-12,26,22,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-13,LAL vs. CLE,CLE,18366
Jump Shot,Jump Shot,162,21100169,33.9253,-106,119,-118.3758,6,2,0,2011-12,53,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-01-13,LAL vs. CLE,CLE,18373
Jump Shot,Jump Shot,464,21100169,33.9593,42,85,-118.2278,5,4,0,2011-12,16,9,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-01-13,LAL vs. CLE,CLE,18391
Jump Shot,Jump Shot,481,21100169,33.9013,-117,143,-118.3868,4,4,0,2011-12,2,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-13,LAL vs. CLE,CLE,18393
Turnaround Jump Shot,Jump Shot,493,21100169,33.8803,-75,164,-118.3448,2,4,0,2011-12,55,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-13,LAL vs. CLE,CLE,18395
Turnaround Bank shot,Bank Shot,68,21100180,34.0183,-43,26,-118.3128,5,1,0,2011-12,54,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-14,LAL @ LAC,LAC,18400
Jump Shot,Jump Shot,231,21100180,33.8413,31,203,-118.2388,5,2,0,2011-12,0,20,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-14,LAL @ LAC,LAC,18408
Fadeaway Jump Shot,Jump Shot,524,21100180,33.9173,143,127,-118.1268,3,4,0,2011-12,50,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-14,LAL @ LAC,LAC,18421
Fadeaway Jump Shot,Jump Shot,11,21100194,33.9323,189,112,-118.0808,10,1,0,2011-12,46,21,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-16,LAL vs. DAL,DAL,18425
Jump Shot,Jump Shot,424,21100194,33.7903,89,254,-118.1808,7,4,0,2011-12,0,26,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-16,LAL vs. DAL,DAL,18443
Jump Shot,Jump Shot,87,21100213,33.9473,-149,97,-118.4188,4,1,0,2011-12,13,17,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-19,LAL @ MIA,MIA,18451
Jump Shot,Jump Shot,294,21100213,33.9063,100,138,-118.1698,9,3,0,2011-12,55,17,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-19,LAL @ MIA,MIA,18456
Driving Layup Shot,Layup,317,21100213,34.0293,-19,15,-118.2888,5,3,0,2011-12,54,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-19,LAL @ MIA,MIA,18458
Jump Shot,Jump Shot,407,21100213,33.8493,181,195,-118.0888,8,4,0,2011-12,0,26,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-19,LAL @ MIA,MIA,18460
Layup Shot,Layup,491,21100213,34.0213,-10,23,-118.2798,0,4,0,2011-12,25,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-19,LAL @ MIA,MIA,18467
Jump Shot,Jump Shot,19,21100223,33.8873,-34,157,-118.3038,9,1,0,2011-12,11,16,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-20,LAL @ ORL,ORL,18468
Layup Shot,Layup,218,21100223,34.0293,-16,15,-118.2858,3,2,0,2011-12,5,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-20,LAL @ ORL,ORL,18475
Jump Shot,Jump Shot,449,21100223,33.7493,34,295,-118.2358,5,4,0,2011-12,36,29,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-20,LAL @ ORL,ORL,18485
Running Layup Shot,Layup,88,21100241,34.0023,7,42,-118.2628,4,1,0,2011-12,48,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-22,LAL vs. IND,IND,18494
Reverse Dunk Shot,Dunk,95,21100241,34.0293,-2,15,-118.2718,4,1,0,2011-12,8,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-22,LAL vs. IND,IND,18495
Turnaround Fadeaway shot,Jump Shot,368,21100241,34.0143,141,30,-118.1288,2,3,0,2011-12,18,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-01-22,LAL vs. IND,IND,18508
Jump Shot,Jump Shot,444,21100268,33.8993,133,145,-118.1368,7,4,0,2011-12,44,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-25,LAL vs. LAC,LAC,18530
Jump Shot,Jump Shot,463,21100268,33.9153,-150,129,-118.4198,5,4,0,2011-12,2,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-25,LAL vs. LAC,LAC,18533
Jump Shot,Jump Shot,309,21100288,34.0613,-134,-17,-118.4038,2,3,0,2011-12,32,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-01-28,LAL @ MIL,MIL,18547
Jump Shot,Jump Shot,311,21100288,33.9253,-210,119,-118.4798,1,3,0,2011-12,53,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-28,LAL @ MIL,MIL,18548
Jump Shot,Jump Shot,403,21100288,33.8543,189,190,-118.0808,5,4,0,2011-12,34,26,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-28,LAL @ MIL,MIL,18553
Jump Shot,Jump Shot,95,21100297,33.8953,-172,149,-118.4418,1,1,0,2011-12,34,22,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-01-29,LAL @ MIN,MIN,18561
Driving Reverse Layup Shot,Layup,180,21100297,34.0403,-11,4,-118.2808,4,2,0,2011-12,52,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-29,LAL @ MIN,MIN,18565
Jump Shot,Jump Shot,255,21100297,33.8653,-187,179,-118.4568,11,3,0,2011-12,13,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-29,LAL @ MIN,MIN,18572
Jump Shot,Jump Shot,91,21100313,33.8393,-168,205,-118.4378,4,1,0,2011-12,1,26,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-31,LAL vs. CHA,CHA,18593
Jump Shot,Jump Shot,221,21100313,33.9583,97,86,-118.1728,3,2,0,2011-12,7,12,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-01-31,LAL vs. CHA,CHA,18600
Jump Bank Shot,Jump Shot,310,21100341,33.9663,-152,78,-118.4218,5,3,0,2011-12,50,17,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-02-03,LAL @ DEN,DEN,18621
Driving Layup Shot,Layup,475,21100341,34.0383,-16,6,-118.2858,1,4,0,2011-12,59,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-03,LAL @ DEN,DEN,18629
Jump Shot,Jump Shot,216,21100351,33.8333,146,211,-118.1238,2,2,0,2011-12,39,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-02-04,LAL @ UTA,UTA,18637
Jump Shot,Jump Shot,34,21100357,33.8353,118,209,-118.1518,8,1,0,2011-12,14,24,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-02-06,LAL @ PHI,PHI,18649
Fadeaway Jump Shot,Jump Shot,78,21100357,34.0713,143,-27,-118.1268,4,1,0,2011-12,14,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-06,LAL @ PHI,PHI,18653
Jump Shot,Jump Shot,243,21100357,34.0293,230,15,-118.0398,0,2,0,2011-12,3,23,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2012-02-06,LAL @ PHI,PHI,18660
Jump Shot,Jump Shot,451,21100357,33.9673,-57,77,-118.3268,0,4,0,2011-12,31,9,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-02-06,LAL @ PHI,PHI,18671
Jump Shot,Jump Shot,472,21100357,33.8303,166,214,-118.1038,0,4,0,2011-12,5,27,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-02-06,LAL @ PHI,PHI,18672
Jump Shot,Jump Shot,223,21100384,33.9283,-59,116,-118.3288,1,2,0,2011-12,33,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-02-09,LAL @ BOS,BOS,18677
Alley Oop Dunk Shot,Dunk,285,21100384,34.0413,0,3,-118.2698,8,3,0,2011-12,4,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-09,LAL @ BOS,BOS,18681
Dunk Shot,Dunk,303,21100384,34.0443,1,0,-118.2688,5,3,0,2011-12,52,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-09,LAL @ BOS,BOS,18684
Jump Shot,Jump Shot,320,21100384,34.0003,2,44,-118.2678,3,3,0,2011-12,41,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-09,LAL @ BOS,BOS,18686
Fadeaway Jump Shot,Jump Shot,432,21100384,34.0333,-164,11,-118.4338,4,4,0,2011-12,9,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-02-09,LAL @ BOS,BOS,18689
Fadeaway Jump Shot,Jump Shot,443,21100384,33.9963,95,48,-118.1748,3,4,0,2011-12,18,10,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-09,LAL @ BOS,BOS,18690
Fadeaway Jump Shot,Jump Shot,344,21100395,33.9093,102,135,-118.1678,5,3,0,2011-12,1,16,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-02-10,LAL @ NYK,NYK,18709
Driving Layup Shot,Layup,436,21100395,34.0383,-11,6,-118.2808,10,4,0,2011-12,42,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-10,LAL @ NYK,NYK,18716
Fadeaway Jump Shot,Jump Shot,513,21100395,34.0763,-123,-32,-118.3928,2,4,0,2011-12,17,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-10,LAL @ NYK,NYK,18723
Jump Shot,Jump Shot,205,21100455,34.0213,91,23,-118.1788,4,2,0,2011-12,1,9,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-17,LAL vs. PHX,PHX,18773
Jump Shot,Jump Shot,340,21100455,33.8983,72,146,-118.1978,3,3,0,2011-12,41,16,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-02-17,LAL vs. PHX,PHX,18782
Layup Shot,Layup,232,21100469,34.0463,1,-2,-118.2688,4,2,0,2011-12,21,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-19,LAL @ PHX,PHX,18797
Jump Shot,Jump Shot,422,21100469,33.8383,-134,206,-118.4038,8,4,0,2011-12,13,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-02-19,LAL @ PHX,PHX,18810
Turnaround Fadeaway shot,Jump Shot,51,21100479,34.0463,81,-2,-118.1888,6,1,0,2011-12,12,8,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-20,LAL vs. POR,POR,18817
Driving Layup Shot,Layup,98,21100479,34.0273,7,17,-118.2628,2,1,0,2011-12,37,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-20,LAL vs. POR,POR,18820
Jump Shot,Jump Shot,222,21100479,33.7863,84,258,-118.1858,1,2,0,2011-12,8,27,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-02-20,LAL vs. POR,POR,18825
Fadeaway Jump Shot,Jump Shot,427,21100479,33.9833,136,61,-118.1338,6,4,0,2011-12,33,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-20,LAL vs. POR,POR,18837
Pullup Jump shot,Jump Shot,316,21100497,33.8723,78,172,-118.1918,3,3,0,2011-12,53,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-02-22,LAL @ DAL,DAL,18850
Layup Shot,Layup,5,21100502,34.0433,23,1,-118.2468,11,1,0,2011-12,5,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-23,LAL @ OKC,OKC,18857
Turnaround Jump Shot,Jump Shot,40,21100502,34.0183,-4,26,-118.2738,6,1,0,2011-12,24,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-23,LAL @ OKC,OKC,18861
Jump Shot,Jump Shot,169,21100502,33.9023,-78,142,-118.3478,5,2,0,2011-12,19,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-02-23,LAL @ OKC,OKC,18867
Jump Shot,Jump Shot,267,21100502,34.0053,-119,39,-118.3888,7,3,0,2011-12,45,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-23,LAL @ OKC,OKC,18870
Reverse Layup Shot,Layup,441,21100502,34.0463,-19,-2,-118.2888,3,4,0,2011-12,44,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-23,LAL @ OKC,OKC,18877
Layup Shot,Layup,71,21100523,34.0223,-21,22,-118.2908,3,1,0,2011-12,37,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-29,LAL vs. MIN,MIN,18887
Jump Shot,Jump Shot,348,21100523,33.9133,-106,131,-118.3758,0,3,0,2011-12,54,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-02-29,LAL vs. MIN,MIN,18898
Turnaround Fadeaway shot,Jump Shot,437,21100523,33.9453,-112,99,-118.3818,6,4,0,2011-12,7,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-02-29,LAL vs. MIN,MIN,18900
Turnaround Fadeaway shot,Jump Shot,288,21100538,33.9533,-138,91,-118.4078,9,3,0,2011-12,15,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-02,LAL vs. SAC,SAC,18914
Layup Shot,Layup,392,21100538,34.0403,-4,4,-118.2738,0,3,0,2011-12,50,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-02,LAL vs. SAC,SAC,18921
Turnaround Bank shot,Bank Shot,447,21100538,33.9813,84,63,-118.1858,6,4,0,2011-12,14,10,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-03-02,LAL vs. SAC,SAC,18922
Jump Shot,Jump Shot,424,21100547,33.9233,54,121,-118.2158,6,4,0,2011-12,30,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-03-04,LAL vs. MIA,MIA,18945
Fadeaway Jump Shot,Jump Shot,449,21100547,33.9673,18,77,-118.2518,3,4,0,2011-12,27,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-04,LAL vs. MIA,MIA,18947
Fadeaway Jump Shot,Jump Shot,38,21100567,34.0353,-161,9,-118.4308,6,1,0,2011-12,0,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-06,LAL @ DET,DET,18953
Jump Shot,Jump Shot,48,21100567,33.8763,-191,168,-118.4608,5,1,0,2011-12,25,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-03-06,LAL @ DET,DET,18954
Fadeaway Jump Shot,Jump Shot,172,21100567,34.0163,81,28,-118.1888,5,2,0,2011-12,27,8,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-03-06,LAL @ DET,DET,18957
Jump Bank Shot,Jump Shot,201,21100567,33.8853,-10,159,-118.2798,2,2,0,2011-12,55,15,,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-03-06,LAL @ DET,DET,18960
Jump Shot,Jump Shot,433,21100567,33.9263,152,118,-118.1178,0,4,0,2011-12,0,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-06,LAL @ DET,DET,18973
Layup Shot,Layup,137,21100571,34.0353,-15,9,-118.2848,0,1,0,2011-12,48,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,18983
Jump Shot,Jump Shot,287,21100571,34.0443,-114,0,-118.3838,11,3,0,2011-12,6,11,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,18990
Jump Shot,Jump Shot,292,21100571,34.0413,-54,3,-118.3238,10,3,0,2011-12,35,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,18991
Jump Shot,Jump Shot,346,21100571,33.9173,-201,127,-118.4708,5,3,0,2011-12,10,23,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,18993
Jump Shot,Jump Shot,371,21100571,33.9843,113,60,-118.1568,3,3,0,2011-12,30,12,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,18995
Jump Shot,Jump Shot,374,21100571,34.0273,165,17,-118.1048,3,3,0,2011-12,22,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,18996
Jump Shot,Jump Shot,490,21100571,33.9733,-89,71,-118.3588,5,4,0,2011-12,0,11,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,19003
Jump Shot,Jump Shot,104,21100589,33.8803,39,164,-118.2308,2,1,0,2011-12,36,16,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-09,LAL @ MIN,MIN,19014
Jump Shot,Jump Shot,127,21100589,33.8803,45,164,-118.2248,0,1,0,2011-12,32,17,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-09,LAL @ MIN,MIN,19015
Running Jump Shot,Jump Shot,245,21100589,33.9833,-19,61,-118.2888,2,2,0,2011-12,42,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-09,LAL @ MIN,MIN,19019
Jump Shot,Jump Shot,363,21100589,33.9323,-4,112,-118.2738,1,3,0,2011-12,8,11,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-03-09,LAL @ MIN,MIN,19028
Layup Shot,Layup,92,21100604,34.0383,-13,6,-118.2828,2,1,0,2011-12,28,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-11,LAL vs. BOS,BOS,19038
Layup Shot,Layup,120,21100604,34.0223,7,22,-118.2628,0,1,0,2011-12,22,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-11,LAL vs. BOS,BOS,19040
Jump Shot,Jump Shot,267,21100604,33.8023,-79,242,-118.3488,9,3,0,2011-12,30,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-03-11,LAL vs. BOS,BOS,19046
Jump Shot,Jump Shot,446,21100604,33.7843,26,260,-118.2438,3,4,0,2011-12,42,26,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-03-11,LAL vs. BOS,BOS,19051
Alley Oop Dunk Shot,Dunk,31,21100621,34.0373,6,7,-118.2638,8,1,0,2011-12,43,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-13,LAL @ MEM,MEM,19054
Jump Shot,Jump Shot,85,21100621,33.8983,99,146,-118.1708,2,1,0,2011-12,18,17,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-13,LAL @ MEM,MEM,19056
Jump Shot,Jump Shot,474,21100621,34.0273,209,17,-118.0608,3,5,0,2011-12,30,20,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-03-13,LAL @ MEM,MEM,19074
Floating Jump shot,Jump Shot,181,21100631,33.9923,21,52,-118.2488,6,2,0,2011-12,23,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-14,LAL @ NOH,NOH,19085
Dunk Shot,Dunk,517,21100631,34.0383,0,6,-118.2698,4,5,0,2011-12,25,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-14,LAL @ NOH,NOH,19099
Jump Shot,Jump Shot,77,21100669,33.9473,-52,97,-118.3218,3,1,0,2011-12,7,11,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-03-18,LAL vs. UTA,UTA,19124
Fadeaway Jump Shot,Jump Shot,379,21100669,33.9673,-103,77,-118.3728,3,3,0,2011-12,11,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-03-18,LAL vs. UTA,UTA,19134
Jump Shot,Jump Shot,566,21100669,33.8143,-116,230,-118.3858,0,4,0,2011-12,1,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-03-18,LAL vs. UTA,UTA,19141
Running Jump Shot,Jump Shot,82,21100679,33.9843,37,60,-118.2328,2,1,0,2011-12,23,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-20,LAL @ HOU,HOU,19146
