"","org","year","survey","bush","state","edu","age","female","black","weight"
"6263","cbsnyt",4,"9155",NA,14,3,1,1,0,940
"6264","cbsnyt",4,"9155",NA,26,3,1,0,0,526
"6265","cbsnyt",4,"9155",NA,19,2,2,1,1,1602
"6266","cbsnyt",4,"9155",NA,24,2,1,1,0,637
"6267","cbsnyt",4,"9155",NA,39,1,4,1,0,1515
"6268","cbsnyt",4,"9155",NA,36,2,2,0,0,1331
"6269","cbsnyt",4,"9155",NA,50,2,1,1,0,2550
"6270","cbsnyt",4,"9155",NA,7,3,2,0,0,690
"6271","cbsnyt",4,"9155",NA,24,2,4,1,0,713
"6272","cbsnyt",4,"9155",NA,10,2,3,0,0,1570
"6273","cbsnyt",4,"9155",NA,44,1,1,0,0,2231
"6274","cbsnyt",4,"9155",NA,10,2,2,1,0,1859
"6275","cbsnyt",4,"9155",NA,41,1,1,0,0,744
"6276","cbsnyt",4,"9155",NA,10,1,3,1,0,2360
"6277","cbsnyt",4,"9155",NA,31,3,1,0,0,2234
"6278","cbsnyt",4,"9155",NA,40,3,1,1,0,998
"6279","cbsnyt",4,"9155",NA,31,1,1,1,0,3384
"6280","cbsnyt",4,"9155",NA,39,1,3,1,0,1603
"6281","cbsnyt",4,"9155",NA,33,4,2,0,0,803
"6282","cbsnyt",4,"9155",NA,33,4,1,0,0,1438
"6283","cbsnyt",4,"9155",NA,40,2,2,0,0,1413
"6284","cbsnyt",4,"9155",NA,33,1,2,0,0,1413
"6285","cbsnyt",4,"9155",NA,5,1,2,0,0,1207
"6286","cbsnyt",4,"9155",NA,44,2,2,1,0,1239
"6287","cbsnyt",4,"9155",NA,21,2,1,0,0,744
"6288","cbsnyt",4,"9155",NA,31,2,1,0,0,1515
"6289","cbsnyt",4,"9155",NA,17,2,1,1,0,1275
"6290","cbsnyt",4,"9155",NA,36,3,3,1,0,528
"6291","cbsnyt",4,"9155",NA,36,1,4,1,0,713
"6292","cbsnyt",4,"9155",NA,19,2,1,1,1,3436
"6293","cbsnyt",4,"9155",NA,36,2,2,1,0,1189
"6294","cbsnyt",4,"9155",NA,7,3,2,1,0,616
"6295","cbsnyt",4,"9155",NA,43,2,3,1,0,935
"6296","cbsnyt",4,"9155",NA,44,1,1,1,0,1329
"6297","cbsnyt",4,"9155",NA,11,2,1,1,0,1329
"6298","cbsnyt",4,"9155",NA,11,1,4,1,0,743
"6299","cbsnyt",4,"9155",NA,16,4,2,0,0,756
"6300","cbsnyt",4,"9155",NA,47,1,4,1,0,2230
"6301","cbsnyt",4,"9155",NA,26,2,1,0,0,714
"6302","cbsnyt",4,"9155",NA,3,3,2,0,0,589
"6303","cbsnyt",4,"9155",NA,33,2,1,0,1,3988
"6304","cbsnyt",4,"9155",NA,14,2,2,0,0,1331
"6305","cbsnyt",4,"9155",NA,11,4,1,0,0,471
"6306","cbsnyt",4,"9155",NA,34,2,3,1,0,468
"6307","cbsnyt",4,"9155",NA,39,3,4,1,0,285
"6308","cbsnyt",4,"9155",NA,22,1,1,0,0,3030
"6309","cbsnyt",4,"9155",NA,15,1,3,1,0,755
"6310","cbsnyt",4,"9155",NA,33,4,1,0,0,959
"6311","cbsnyt",4,"9155",NA,5,3,3,1,0,479
"6312","cbsnyt",4,"9155",NA,10,1,4,1,0,1487
"6313","cbsnyt",4,"9155",NA,39,4,3,0,0,1139
"6314","cbsnyt",4,"9155",NA,36,2,1,0,0,1427
"6315","cbsnyt",4,"9155",NA,43,2,1,1,1,1718
"6316","cbsnyt",4,"9155",NA,31,2,3,1,1,3080
"6317","cbsnyt",4,"9155",NA,43,2,3,1,0,935
"6318","cbsnyt",4,"9155",NA,10,4,2,1,0,1056
"6319","cbsnyt",4,"9155",NA,24,3,3,1,0,528
"6320","cbsnyt",4,"9155",NA,21,3,2,0,0,338
"6321","cbsnyt",4,"9155",NA,36,1,4,1,0,713
"6322","cbsnyt",4,"9155",NA,39,1,1,1,1,875
"6323","cbsnyt",4,"9155",NA,36,2,2,0,0,1331
"6324","cbsnyt",4,"9155",NA,31,1,3,0,0,1794
"6325","cbsnyt",4,"9155",NA,5,2,3,1,0,814
"6326","cbsnyt",4,"9155",NA,3,4,2,0,0,686
"6327","cbsnyt",4,"9155",NA,33,4,2,1,0,717
"6328","cbsnyt",4,"9155",NA,33,2,1,0,0,3030
"6329","cbsnyt",4,"9155",NA,50,1,3,0,0,1690
"6330","cbsnyt",4,"9155",NA,36,1,2,1,0,1189
"6331","cbsnyt",4,"9155",NA,47,3,1,0,0,822
"6332","cbsnyt",4,"9155",NA,43,1,4,1,0,1487
"6333","cbsnyt",4,"9155",NA,1,3,2,0,0,338
"6334","cbsnyt",4,"9155",NA,10,3,2,0,0,338
"6335","cbsnyt",4,"9155",NA,10,2,4,1,0,1487
"6336","cbsnyt",4,"9155",NA,34,1,2,1,1,801
"6337","cbsnyt",4,"9155",NA,40,2,1,0,0,1515
"6338","cbsnyt",4,"9155",NA,23,1,4,1,0,713
"6339","cbsnyt",4,"9155",NA,22,2,1,0,0,2273
"6340","cbsnyt",4,"9155",NA,49,2,2,1,0,1239
"6341","cbsnyt",4,"9155",NA,39,2,1,0,0,1515
"6342","cbsnyt",4,"9155",NA,39,2,4,0,0,848
"6343","cbsnyt",4,"9155",NA,14,3,1,1,0,940
"6344","cbsnyt",4,"9155",NA,16,2,2,1,0,1189
"6345","cbsnyt",4,"9155",NA,21,1,3,1,1,2035
"6346","cbsnyt",4,"9155",NA,10,4,2,0,0,394
"6347","cbsnyt",4,"9155",NA,31,2,2,0,0,707
"6348","cbsnyt",4,"9155",NA,1,2,1,1,0,1329
"6349","cbsnyt",4,"9155",NA,33,4,2,0,0,401
"6350","cbsnyt",4,"9155",NA,39,4,1,1,1,1108
"6351","cbsnyt",4,"9155",NA,24,2,2,1,0,1189
"6352","cbsnyt",4,"9155",NA,43,1,3,1,0,787
"6353","cbsnyt",4,"9155",NA,33,1,3,1,0,1603
"6354","cbsnyt",4,"9155",NA,34,4,1,0,0,941
"6355","cbsnyt",4,"9155",NA,39,2,3,1,0,953
"6356","cbsnyt",4,"9155",NA,39,4,3,1,0,678
"6357","cbsnyt",4,"9155",0,22,4,2,0,0,803
"6358","cbsnyt",4,"9155",1,22,1,3,0,0,1794
"6359","cbsnyt",4,"9155",1,46,2,1,0,0,1515
"6360","cbsnyt",4,"9155",1,33,4,2,0,0,803
"6361","cbsnyt",4,"9155",0,33,3,2,0,0,690
"6362","cbsnyt",4,"9155",0,31,2,2,1,0,631
"6363","cbsnyt",4,"9155",1,6,4,2,1,0,613
"6364","cbsnyt",4,"9155",1,23,2,1,1,0,1912
"6365","cbsnyt",4,"9155",1,43,4,4,0,0,928
"6366","cbsnyt",4,"9155",0,18,2,3,1,0,935
"6367","cbsnyt",4,"9155",0,43,3,4,0,0,940
"6368","cbsnyt",4,"9155",1,23,3,2,0,0,650
"6369","cbsnyt",4,"9155",1,18,4,3,1,0,333
"6370","cbsnyt",4,"9155",0,36,3,4,0,0,301
"6371","cbsnyt",4,"9155",0,15,1,2,1,0,1189
"6372","cbsnyt",4,"9155",NA,23,4,2,0,0,756
"6373","cbsnyt",4,"9155",1,36,4,4,0,0,891
"6374","cbsnyt",4,"9155",1,18,1,1,1,0,1329
"6375","cbsnyt",4,"9155",0,44,4,1,1,1,1087
"6376","cbsnyt",4,"9155",1,43,1,1,1,0,1329
"6377","cbsnyt",4,"9155",1,47,4,2,0,0,788
"6378","cbsnyt",4,"9155",NA,34,3,2,1,0,605
"6379","cbsnyt",4,"9155",1,34,2,3,0,0,1047
"6380","cbsnyt",4,"9155",1,23,3,1,0,0,1052
"6381","cbsnyt",4,"9155",0,34,2,1,1,0,1329
"6382","cbsnyt",4,"9155",0,25,2,2,1,0,1239
"6383","cbsnyt",4,"9155",1,11,3,4,1,0,1120
"6384","cbsnyt",4,"9155",0,43,2,2,0,0,1387
"6385","cbsnyt",4,"9155",1,14,4,2,0,0,756
"6386","cbsnyt",4,"9155",1,25,2,2,1,0,1239
"6387","cbsnyt",4,"9155",0,36,2,4,1,0,1427
"6388","cbsnyt",4,"9155",0,21,1,4,0,1,1095
"6389","cbsnyt",4,"9155",0,5,2,2,0,0,1207
"6390","cbsnyt",4,"9155",0,10,1,4,0,0,832
"6391","cbsnyt",4,"9155",1,10,2,3,1,0,935
"6392","cbsnyt",4,"9155",0,38,1,4,0,0,1449
"6393","cbsnyt",4,"9155",1,47,2,2,1,0,1239
"6394","cbsnyt",4,"9155",1,5,4,3,1,0,579
"6395","cbsnyt",4,"9155",1,34,2,2,1,0,1239
"6396","cbsnyt",4,"9155",1,5,4,1,0,0,819
"6397","cbsnyt",4,"9155",1,10,3,4,1,0,280
"6398","cbsnyt",4,"9155",1,43,2,4,1,0,1487
"6399","cbsnyt",4,"9155",1,21,3,3,0,0,924
"6400","cbsnyt",4,"9155",NA,47,4,3,0,0,373
"6401","cbsnyt",4,"9155",0,33,1,3,0,0,2692
"6402","cbsnyt",4,"9155",1,15,3,1,1,0,470
"6403","cbsnyt",4,"9155",1,36,2,3,1,0,1346
"6404","cbsnyt",4,"9155",0,7,1,4,1,0,757
"6405","cbsnyt",4,"9155",1,25,3,1,0,0,548
"6406","cbsnyt",4,"9155",1,5,3,4,1,0,487
"6407","cbsnyt",4,"9155",0,33,2,2,0,0,1413
"6408","cbsnyt",4,"9155",0,31,2,3,0,0,533
"6409","cbsnyt",4,"9155",0,33,2,4,1,0,757
"6410","cbsnyt",4,"9155",1,33,1,2,1,0,631
"6411","cbsnyt",4,"9155",1,43,4,2,1,0,704
"6412","cbsnyt",4,"9155",1,11,2,2,0,0,1387
"6413","cbsnyt",4,"9155",1,43,3,2,1,0,605
"6414","cbsnyt",4,"9155",1,44,2,2,1,0,1239
"6415","cbsnyt",4,"9155",0,33,4,3,0,0,380
"6416","cbsnyt",4,"9155",1,39,3,3,1,0,841
"6417","cbsnyt",4,"9155",1,8,1,3,1,0,3147
"6418","cbsnyt",4,"9155",NA,33,2,2,1,0,631
"6419","cbsnyt",4,"9155",0,7,2,3,1,0,953
"6420","cbsnyt",4,"9155",1,33,2,3,0,0,1066
"6421","cbsnyt",4,"9155",0,36,2,3,1,0,1346
"6422","cbsnyt",4,"9155",0,31,2,2,1,0,631
"6423","cbsnyt",4,"9155",0,36,4,3,1,0,319
"6424","cbsnyt",4,"9155",1,22,4,1,1,0,857
"6425","cbsnyt",4,"9155",1,33,4,2,0,0,803
"6426","cbsnyt",4,"9155",0,3,2,1,0,0,1294
"6427","cbsnyt",4,"9155",0,33,4,4,0,0,473
"6428","cbsnyt",4,"9155",1,39,4,1,0,0,959
"6429","cbsnyt",4,"9155",1,21,4,3,1,0,333
"6430","cbsnyt",4,"9155",1,11,2,2,0,0,1387
"6431","cbsnyt",4,"9155",1,10,4,3,1,0,666
"6432","cbsnyt",4,"9155",1,18,2,1,1,0,1329
"6433","cbsnyt",4,"9155",1,47,4,1,0,0,1412
"6434","cbsnyt",4,"9155",NA,11,1,4,1,0,1487
"6435","cbsnyt",4,"9155",0,34,3,4,1,0,280
"6436","cbsnyt",4,"9155",1,44,4,2,0,0,788
"6437","cbsnyt",4,"9155",0,10,4,1,1,0,841
"6438","cbsnyt",4,"9155",1,10,3,2,1,0,302
"6439","cbsnyt",4,"9155",1,47,2,4,0,0,1664
"6440","cbsnyt",4,"9155",0,23,4,2,0,0,756
"6441","cbsnyt",4,"9155",1,11,3,3,1,0,550
"6442","cbsnyt",4,"9155",1,47,4,4,0,0,464
"6443","cbsnyt",4,"9155",1,10,4,1,1,0,841
"6444","cbsnyt",4,"9155",1,43,3,2,1,0,605
"6445","cbsnyt",4,"9155",1,47,3,1,0,0,1096
"6446","cbsnyt",4,"9155",1,34,2,4,1,0,743
"6447","cbsnyt",4,"9155",0,36,3,2,0,0,325
"6448","cbsnyt",4,"9155",1,42,2,3,1,0,897
"6449","cbsnyt",4,"9155",1,23,2,1,1,0,1275
"6450","cbsnyt",4,"9155",1,23,4,3,1,0,479
"6451","cbsnyt",4,"9155",1,23,4,2,1,0,675
"6452","cbsnyt",4,"9155",1,10,2,3,0,0,1570
"6453","cbsnyt",4,"9155",NA,10,2,3,0,0,523
"6454","cbsnyt",4,"9155",0,10,2,3,1,0,935
"6455","cbsnyt",4,"9155",1,3,2,4,1,0,647
"6456","cbsnyt",4,"9155",0,19,4,3,0,1,981
"6457","cbsnyt",4,"9155",0,5,2,4,1,0,647
"6458","cbsnyt",4,"9155",1,14,3,3,0,0,591
"6459","cbsnyt",4,"9155",0,18,1,3,1,0,1573
"6460","cbsnyt",4,"9155",1,38,4,4,1,0,579
"6461","cbsnyt",4,"9155",1,35,2,2,1,0,1189
"6462","cbsnyt",4,"9155",1,21,3,1,0,0,1096
"6463","cbsnyt",4,"9155",0,21,1,3,1,1,1017
"6464","cbsnyt",4,"9155",1,47,4,1,0,0,941
"6465","cbsnyt",4,"9155",0,11,2,3,1,0,468
"6466","cbsnyt",4,"9155",NA,11,2,3,1,0,935
"6467","cbsnyt",4,"9155",1,11,2,3,1,0,935
"6468","cbsnyt",4,"9155",1,31,4,2,0,0,803
"6469","cbsnyt",4,"9155",1,10,4,4,0,0,928
"6470","cbsnyt",4,"9155",1,15,2,3,1,0,1346
"6471","cbsnyt",4,"9155",0,15,2,4,1,0,1427
"6472","cbsnyt",4,"9155",1,33,4,3,1,0,678
"6473","cbsnyt",4,"9155",1,33,4,3,0,0,759
"6474","cbsnyt",4,"9155",1,31,3,3,1,0,561
"6475","cbsnyt",4,"9155",0,33,4,2,0,0,803
"6476","cbsnyt",4,"9155",1,22,2,3,1,0,1429
"6477","cbsnyt",4,"9155",0,22,2,3,0,0,1600
"6478","cbsnyt",4,"9155",1,31,2,2,1,0,1262
"6479","cbsnyt",4,"9155",0,10,2,4,1,1,1923
"6480","cbsnyt",4,"9155",0,41,1,2,1,1,1602
"6481","cbsnyt",4,"9155",1,41,2,2,1,0,3098
"6482","cbsnyt",4,"9155",1,36,3,1,1,0,2350
"6483","cbsnyt",4,"9155",0,15,2,3,1,0,673
"6484","cbsnyt",4,"9155",1,17,2,2,1,0,1189
"6485","cbsnyt",4,"9155",1,22,2,4,1,0,757
"6486","cbsnyt",4,"9155",0,39,2,4,1,0,1515
"6487","cbsnyt",4,"9155",0,20,1,3,0,0,1794
"6488","cbsnyt",4,"9155",1,23,2,1,0,0,2141
"6489","cbsnyt",4,"9155",0,33,2,2,1,0,1894
"6490","cbsnyt",4,"9155",1,33,2,4,0,0,2543
"6491","cbsnyt",4,"9155",1,33,4,2,0,0,401
"6492","cbsnyt",4,"9155",0,23,3,3,1,0,1056
"6493","cbsnyt",4,"9155",NA,50,3,2,1,0,290
"6494","cbsnyt",4,"9155",1,24,2,4,0,0,1597
"6495","cbsnyt",4,"9155",1,23,2,2,1,0,1784
"6496","cbsnyt",4,"9155",1,23,2,1,0,0,1427
"6497","cbsnyt",4,"9155",0,36,4,4,1,1,826
"6498","cbsnyt",4,"9155",1,23,2,1,1,0,637
"6499","cbsnyt",4,"9155",1,23,3,1,0,0,1578
"6500","cbsnyt",4,"9155",1,50,3,2,0,0,974
"6501","cbsnyt",4,"9155",0,28,2,3,0,0,1256
"6502","cbsnyt",4,"9155",0,33,2,3,0,0,533
"6503","cbsnyt",4,"9155",0,26,4,2,1,0,338
"6504","cbsnyt",4,"9155",0,33,4,3,1,0,339
"6505","cbsnyt",4,"9155",1,33,1,3,0,0,1794
"6506","cbsnyt",4,"9155",1,36,3,1,0,0,1052
"6507","cbsnyt",4,"9155",1,36,3,2,1,0,580
"6508","cbsnyt",4,"9155",1,15,4,3,0,0,357
"6509","cbsnyt",4,"9155",0,14,3,1,1,1,1216
"6510","cbsnyt",4,"9155",0,22,4,2,1,0,359
"6511","cbsnyt",4,"9155",0,26,2,2,1,0,1189
"6512","cbsnyt",4,"9155",0,21,4,3,1,0,333
"6513","cbsnyt",4,"9155",0,36,3,2,0,0,650
"6514","cbsnyt",4,"9155",0,33,4,4,1,0,422
"6515","cbsnyt",4,"9155",1,36,2,2,0,0,1331
"6516","cbsnyt",4,"9155",0,14,3,1,1,0,470
"6517","cbsnyt",4,"9155",1,1,2,4,1,0,1487
"6518","cbsnyt",4,"9155",0,11,2,2,1,0,1239
"6519","cbsnyt",4,"9155",1,23,3,1,1,0,940
"6520","cbsnyt",4,"9155",0,50,2,1,0,0,1427
"6521","cbsnyt",4,"9155",1,31,4,3,1,0,678
"6522","cbsnyt",4,"9155",0,4,2,4,1,0,1487
"6523","cbsnyt",4,"9155",0,33,2,4,1,0,1515
"6524","cbsnyt",4,"9155",1,28,3,2,0,0,650
"6525","cbsnyt",4,"9155",1,44,2,3,1,0,1403
"6526","cbsnyt",4,"9155",0,39,2,2,1,0,1262
"6527","cbsnyt",4,"9155",1,19,4,2,0,0,1182
"6528","cbsnyt",4,"9155",0,19,1,4,0,1,1159
"6529","cbsnyt",4,"9155",1,37,3,3,1,0,550
"6530","cbsnyt",4,"9155",0,43,2,3,1,0,935
"6531","cbsnyt",4,"9155",1,44,4,2,0,0,394
"6532","cbsnyt",4,"9155",1,44,3,3,1,0,550
"6533","cbsnyt",4,"9155",1,25,2,4,1,0,743
"6534","cbsnyt",4,"9155",0,19,4,2,1,1,455
"6535","cbsnyt",4,"9155",1,25,3,2,1,0,605
"6536","cbsnyt",4,"9155",NA,8,4,3,1,1,430
"6537","cbsnyt",4,"9155",0,15,2,4,0,1,1051
"6538","cbsnyt",4,"9155",1,37,1,2,0,0,694
"6539","cbsnyt",4,"9155",1,47,3,4,1,0,560
"6540","cbsnyt",4,"9155",0,33,4,2,1,0,717
"6541","cbsnyt",4,"9155",0,4,1,4,0,0,1664
"6542","cbsnyt",4,"9155",0,50,3,1,1,0,940
"6543","cbsnyt",4,"9155",1,14,4,4,1,0,398
"6544","cbsnyt",4,"9155",0,16,2,2,1,0,1189
"6545","cbsnyt",4,"9155",0,44,4,2,1,0,352
"6546","cbsnyt",4,"9155",1,44,3,2,0,0,677
"6547","cbsnyt",4,"9155",1,26,2,3,0,0,2009
"6548","cbsnyt",4,"9155",1,25,2,1,1,0,1329
"6549","cbsnyt",4,"9155",0,50,4,2,1,0,338
"6550","cbsnyt",4,"9155",NA,39,2,2,0,0,1413
"6551","cbsnyt",4,"9155",1,21,2,1,0,0,1487
"6552","cbsnyt",4,"9155",0,50,2,2,1,0,1189
"6553","cbsnyt",4,"9155",0,26,3,3,0,0,591
"6554","cbsnyt",4,"9155",1,14,3,2,1,0,580
"6555","cbsnyt",4,"9155",1,22,2,4,0,0,848
"6556","cbsnyt",4,"9155",0,43,2,2,0,1,2738
"6557","cbsnyt",4,"9155",0,37,1,4,1,0,743
"6558","cbsnyt",4,"9155",1,36,1,3,0,0,1690
"6559","cbsnyt",4,"9155",0,44,4,1,1,0,420
"6560","cbsnyt",4,"9155",0,47,3,4,1,0,280
"6561","cbsnyt",4,"9155",0,37,3,3,1,0,825
"6562","cbsnyt",4,"9155",1,10,4,2,1,0,352
"6563","cbsnyt",4,"9155",1,10,1,4,0,0,1664
"6564","cbsnyt",4,"9155",1,18,2,2,1,0,1239
"6565","cbsnyt",4,"9155",1,34,3,3,1,0,550
"6566","cbsnyt",4,"9155",1,39,2,3,0,0,1066
"6567","cbsnyt",4,"9155",1,33,4,2,1,0,717
"6568","cbsnyt",4,"9155",0,36,4,2,1,0,338
"6569","cbsnyt",4,"9155",0,36,2,2,0,0,1331
"6570","cbsnyt",4,"9155",0,23,3,3,0,0,591
"6571","cbsnyt",4,"9155",0,36,1,4,0,0,1597
"6572","cbsnyt",4,"9155",NA,36,2,4,1,0,1427
"6573","cbsnyt",4,"9155",0,11,1,3,1,0,787
"6574","cbsnyt",4,"9155",1,33,3,1,0,0,2234
"6575","cbsnyt",4,"9155",1,47,2,3,1,0,935
"6576","cbsnyt",4,"9155",0,22,4,2,0,0,803
"6577","cbsnyt",4,"9155",1,30,1,4,1,0,1515
"6578","cbsnyt",4,"9155",0,33,4,1,0,1,1893
"6579","cbsnyt",4,"9155",0,44,3,2,0,0,677
"6580","cbsnyt",4,"9155",1,33,4,2,1,1,927
"6581","cbsnyt",4,"9155",1,33,4,2,1,0,717
"6582","cbsnyt",4,"9155",0,14,3,3,0,0,296
"6583","cbsnyt",4,"9155",1,5,3,4,1,0,487
"6584","cbsnyt",4,"9155",NA,5,1,4,1,0,647
"6585","cbsnyt",4,"9155",0,36,4,3,1,0,319
"6586","cbsnyt",4,"9155",1,36,2,4,1,0,1427
"6587","cbsnyt",4,"9155",1,25,4,2,0,0,591
"6588","cbsnyt",4,"9155",0,44,2,3,0,0,1047
"6589","cbsnyt",4,"9155",1,33,3,2,0,0,690
"6590","cbsnyt",4,"9155",1,34,3,2,1,0,605
"6591","cbsnyt",4,"9155",1,31,3,2,1,0,308
"6592","cbsnyt",4,"9155",NA,50,2,4,1,0,1189
"6593","cbsnyt",4,"9155",1,31,4,2,0,0,803
"6594","cbsnyt",4,"9155",1,31,2,1,1,1,2626
"6595","cbsnyt",4,"9155",1,33,2,3,1,0,1905
"6596","cbsnyt",4,"9155",1,39,3,1,1,0,1497
"6597","cbsnyt",4,"9155",1,33,4,2,0,0,401
"6598","cbsnyt",4,"9155",1,28,2,1,0,0,714
"6599","cbsnyt",4,"9155",1,33,4,2,0,0,803
"6600","cbsnyt",4,"9155",0,33,3,2,0,0,690
"6601","cbsnyt",4,"9155",0,33,2,4,1,0,1515
"6602","cbsnyt",4,"9155",0,33,4,2,1,0,359
"6603","cbsnyt",4,"9155",1,39,4,3,0,0,380
"6604","cbsnyt",4,"9155",1,22,2,2,1,0,1262
"6605","cbsnyt",4,"9155",0,36,2,4,1,0,713
"6606","cbsnyt",4,"9155",0,7,2,3,1,0,953
"6607","cbsnyt",4,"9155",0,39,1,4,0,1,2232
"6608","cbsnyt",4,"9155",1,39,3,3,1,0,841
"6609","cbsnyt",4,"9155",1,33,3,3,0,0,628
"6610","cbsnyt",4,"9155",NA,44,3,2,1,0,302
"6611","cbsnyt",4,"9155",0,44,1,3,0,0,1761
"6612","cbsnyt",4,"9155",1,15,2,2,0,0,1997
"6613","cbsnyt",4,"9155",NA,23,2,4,1,0,713
"6614","cbsnyt",4,"9155",1,33,3,2,0,0,345
"6615","cbsnyt",4,"9155",NA,19,2,3,0,0,1047
"6616","cbsnyt",4,"9155",1,14,2,2,1,0,595
"6617","cbsnyt",4,"9155",1,23,2,1,1,0,1275
"6618","cbsnyt",4,"9155",1,23,2,2,0,0,1331
"6619","cbsnyt",4,"9155",1,23,2,1,0,0,1427
"6620","cbsnyt",4,"9155",0,23,4,2,0,0,756
"6621","cbsnyt",4,"9155",1,23,4,1,0,0,903
"6622","cbsnyt",4,"9155",1,43,1,2,0,0,3468
"6623","cbsnyt",4,"9155",0,40,2,4,0,0,1696
"6624","cbsnyt",4,"9155",1,33,2,2,1,0,1262
"6625","cbsnyt",4,"9155",NA,25,1,3,1,1,2035
"6626","cbsnyt",4,"9155",NA,41,1,3,1,0,787
"6627","cbsnyt",4,"9155",NA,21,4,3,1,0,333
"6628","cbsnyt",4,"9155",NA,44,3,4,1,0,1120
"6629","cbsnyt",4,"9155",NA,41,1,4,1,0,1487
"6630","cbsnyt",4,"9155",NA,31,3,1,1,0,998
"6631","cbsnyt",4,"9155",NA,47,2,1,0,0,3718
"6632","cbsnyt",4,"9155",NA,38,2,1,1,0,2313
"6633","cbsnyt",4,"9155",NA,50,2,1,1,0,1275
"6634","cbsnyt",4,"9155",NA,39,2,1,1,0,677
"6635","cbsnyt",4,"9155",NA,31,4,1,0,0,479
"6636","cbsnyt",4,"9155",NA,22,3,1,0,0,1117
"6637","cbsnyt",4,"9155",NA,10,1,1,1,0,1329
"6638","cbsnyt",4,"9155",NA,25,3,2,1,0,605
"6639","cbsnyt",4,"9155",NA,36,2,3,1,0,1795
"6640","cbsnyt",4,"9155",NA,23,4,2,0,0,189
"6641","cbsnyt",4,"9155",NA,23,1,3,1,0,1510
"6642","cbsnyt",4,"9155",NA,26,1,3,1,0,377
"6643","cbsnyt",4,"9155",NA,29,3,2,0,0,589
"6644","cbsnyt",4,"9155",NA,39,2,2,0,0,1413
"6645","cbsnyt",4,"9155",NA,15,2,2,1,0,1189
"6646","cbsnyt",4,"9155",NA,19,1,4,0,1,548
"6647","cbsnyt",4,"9155",1,10,3,4,1,0,840
"6648","cbsnyt",4,"9155",NA,10,4,4,0,0,464
"6649","cbsnyt",4,"9155",NA,10,2,2,0,0,1387
"6650","cbsnyt",4,"9155",NA,21,1,4,1,0,743
"6651","cbsnyt",4,"9155",NA,21,3,3,0,0,616
"6652","cbsnyt",4,"9155",NA,33,2,1,1,0,1354
"6653","cbsnyt",4,"9155",NA,31,1,1,1,0,1354
"6654","cbsnyt",4,"9155",NA,36,3,1,1,0,940
"6655","cbsnyt",4,"9155",NA,41,2,2,1,0,1239
"6656","cbsnyt",4,"9155",NA,11,4,1,0,0,941
"6657","cbsnyt",4,"9155",NA,45,1,2,1,0,1079
"6658","cbsnyt",4,"9155",NA,39,2,3,1,0,476
"6659","cbsnyt",4,"9155",NA,5,1,4,1,0,1941
"6660","cbsnyt",4,"9155",NA,5,1,3,1,0,685
"6661","cbsnyt",4,"9155",NA,1,4,2,1,0,704
"6662","cbsnyt",4,"9155",NA,25,1,3,1,1,2035
"6663","cbsnyt",4,"9155",NA,43,2,1,0,0,1487
"6664","cbsnyt",4,"9155",NA,10,2,4,0,0,1664
"6665","cbsnyt",4,"9155",NA,15,2,3,0,0,502
"6666","cbsnyt",4,"9155",NA,26,3,2,1,0,580
"6667","cbsnyt",4,"9155",NA,36,2,2,0,0,1331
"6668","cbsnyt",4,"9155",NA,23,1,3,1,0,1510
"6669","cbsnyt",4,"9155",NA,15,2,1,1,0,1275
"6670","cbsnyt",4,"9155",NA,10,2,1,1,0,2657
"6671","cbsnyt",4,"9155",NA,7,3,1,1,0,998
"6672","cbsnyt",4,"9155",NA,10,4,4,1,0,333
"6673","cbsnyt",4,"9155",NA,41,1,1,0,0,1487
"6674","cbsnyt",4,"9155",NA,10,4,2,0,0,788
"6675","cbsnyt",4,"9155",NA,10,2,3,1,0,935
"6676","cbsnyt",4,"9155",NA,36,2,1,0,0,1427
"6677","cbsnyt",4,"9155",NA,36,1,3,1,0,755
"6678","cbsnyt",4,"9155",NA,36,2,1,1,0,1275
"6679","cbsnyt",4,"9155",NA,18,1,4,1,0,743
"6680","cbsnyt",4,"9155",NA,50,1,4,1,0,713
"6681","cbsnyt",4,"9155",NA,31,3,2,1,0,924
"6682","cbsnyt",4,"9155",NA,31,2,2,1,1,1633
"6683","cbsnyt",4,"9155",NA,7,3,3,0,0,1569
"6684","cbsnyt",4,"9155",NA,22,2,2,0,0,707
"6685","cbsnyt",4,"9155",NA,39,2,2,0,0,1413
"6686","cbsnyt",4,"9155",NA,23,1,3,1,0,1510
"6687","cbsnyt",4,"9155",NA,36,1,4,1,0,1427
"6688","cbsnyt",4,"9155",NA,18,2,1,1,1,859
"6689","cbsnyt",4,"9155",NA,42,2,4,0,0,798
"6690","cbsnyt",4,"9155",1,10,3,1,1,0,980
"6691","cbsnyt",4,"9155",1,25,4,1,1,0,2102
"6692","cbsnyt",4,"9155",1,31,2,2,1,0,1262
"6693","cbsnyt",4,"9155",1,1,2,3,0,0,1047
"6694","cbsnyt",4,"9155",1,50,4,1,1,0,807
"6695","cbsnyt",4,"9155",NA,44,3,3,0,1,811
"6696","cbsnyt",4,"9155",1,47,2,4,1,0,743
"6697","cbsnyt",4,"9155",0,18,1,2,0,0,1387
"6698","cbsnyt",4,"9155",0,5,4,3,1,0,869
"6699","cbsnyt",4,"9155",1,44,2,2,1,0,1859
"6700","cbsnyt",4,"9155",0,5,4,2,1,0,613
